card_id,year_month,month_end,active_account,activation_date,credit_limit,initial_balance,average_daily_balance,closing_balance,payments,MOB
103,2020_06,30/06/20,TRUE,17/03/20,50000,0,0,0,,4
103,2020_07,31/07/20,TRUE,17/03/20,50000,0,0,0,,5
103,2020_08,31/08/20,TRUE,17/03/20,50000,0,0,0,,6
103,2020_09,30/09/20,TRUE,17/03/20,50000,0,0,0,,7
104,2020_03,31/03/20,TRUE,17/03/20,220000,0,30099.69636,63727.38,0,1
104,2020_04,30/04/20,TRUE,17/03/20,154000,63727.38,80582.8535,110437.31,5000,2
104,2020_05,29/05/20,TRUE,17/03/20,154000,114250.57,132904.7337,156784.81,8500,3
104,2020_06,30/06/20,TRUE,17/03/20,154000,165084.81,157172.1632,164325.22,13000,4
104,2020_07,31/07/20,TRUE,17/03/20,175000,164325.22,160586.0413,172012.49,15000,5
104,2020_08,31/08/20,TRUE,17/03/20,175000,172417.91,174831.881,180853,0,6
104,2020_09,30/09/20,TRUE,17/03/20,175000,180853,181136.4167,186804.75,0,7
105,2020_03,31/03/20,TRUE,17/03/20,50000,0,9562.090909,22456.44,0,1
105,2020_04,30/04/20,TRUE,17/03/20,50000,22456.44,35980.961,43855.1,0,2
105,2020_05,29/05/20,TRUE,17/03/20,50000,43855.1,43936.96895,45410.61,0,3
105,2020_06,30/06/20,TRUE,17/03/20,50000,45410.61,44871.18591,33543.28,13250,4
105,2020_07,31/07/20,TRUE,17/03/20,50000,33543.28,31331.86435,28180.72,6500,5
105,2020_08,31/08/20,TRUE,17/03/20,50000,28180.72,33291.09429,50498.58,5000,6
105,2020_09,30/09/20,TRUE,17/03/20,50000,50498.58,42475.20333,42007.67,10000,7
106,2020_03,31/03/20,TRUE,17/03/20,50000,0,362.1818182,498,0,1
106,2020_04,30/04/20,TRUE,17/03/20,50000,498,41065.222,50540.98,6500,2
106,2020_05,29/05/20,TRUE,17/03/20,50000,49976.56,50037.65263,51137.32,14214.42,3
106,2020_06,30/06/20,TRUE,17/03/20,50000,51137.32,44974.16864,38548.32,20379.17,4
106,2020_07,31/07/20,TRUE,17/03/20,50000,38548.32,36912.76609,36000,5103.02,5
106,2020_08,31/08/20,TRUE,17/03/20,50000,36000,20420.98095,6000,36238.8,6
106,2020_09,30/09/20,TRUE,17/03/20,50000,6000,40032.82381,50689.3,6000,7
107,2020_03,31/03/20,TRUE,17/03/20,50000,0,149.2090909,1252.3,0,1
107,2020_04,30/04/20,TRUE,17/03/20,50000,4480.61,25483.5645,33420.88,1252.3,2
107,2020_05,29/05/20,TRUE,17/03/20,50000,33721.07,23558.43368,19219.85,33420.88,3
107,2020_06,30/06/20,TRUE,17/03/20,50000,21338.32,36552.38045,51465.84,1249.29,4
107,2020_07,31/07/20,TRUE,17/03/20,50000,51465.84,57543.63348,58660.29,6000,5
107,2020_08,31/08/20,TRUE,17/03/20,50000,58922.29,57676.87238,54487.64,10000,6
107,2020_09,30/09/20,TRUE,17/03/20,50000,56337.84,56769.22619,56726.24,5529.51,7
108,2020_03,31/03/20,TRUE,17/03/20,220000,0,0,0,,1
108,2020_04,30/04/20,TRUE,17/03/20,154000,0,0,0,,2
108,2020_05,29/05/20,TRUE,17/03/20,154000,0,0,0,,3
108,2020_06,30/06/20,TRUE,17/03/20,154000,0,0,0,,4
108,2020_07,31/07/20,TRUE,17/03/20,154000,0,17061.18261,39985.3,0,5
108,2020_08,31/08/20,TRUE,17/03/20,154000,42787.33,41994.45905,40347.8,39985.3,6
108,2020_09,30/09/20,TRUE,17/03/20,154000,43908.88,55027.22048,65094.41,20000,7
109,2020_03,31/03/20,TRUE,17/03/20,214753.3,0,0,0,,1
109,2020_04,30/04/20,TRUE,17/03/20,214753.3,0,20,200,0,2
109,2020_05,29/05/20,TRUE,17/03/20,214753.3,200,84.21052632,0,200,3
109,2020_06,30/06/20,TRUE,17/03/20,214753.3,0,762.4136364,0,1906.22,4
109,2020_07,31/07/20,TRUE,17/03/20,214753.3,0,0,0,0,5
109,2020_08,31/08/20,TRUE,17/03/20,214753.3,0,1554.164762,2045.05,0,6
109,2020_09,30/09/20,TRUE,17/03/20,214753.3,2045.05,892.7528571,532.66,1512.39,7
110,2020_03,31/03/20,TRUE,17/03/20,50000,0,0,0,,1
110,2020_04,30/04/20,TRUE,17/03/20,50000,0,60,600,0,2
110,2020_05,29/05/20,TRUE,17/03/20,50000,1100,852.6315789,800,1800,3
110,2020_06,30/06/20,TRUE,17/03/20,50000,1600,6072.727273,49600,2400,4
110,2020_07,31/07/20,TRUE,17/03/20,50000,49600,49994.71217,51878.38,0,5
110,2020_08,31/08/20,TRUE,17/03/20,50000,48654.38,48740.24857,50457.62,3224,6
110,2020_09,30/09/20,TRUE,17/03/20,50000,50457.62,50543.98095,52271.2,0,7
111,2020_03,31/03/20,TRUE,17/03/20,85600,0,0,0,,1
111,2020_04,30/04/20,TRUE,17/03/20,85600,33640.6,32396.882,29307.31,18800,2
111,2020_05,29/05/20,TRUE,17/03/20,85600,29307.31,24555.58789,24657,48123.31,3
111,2020_06,30/06/20,TRUE,17/03/20,85600,24657,18435.57136,4118,30667,4
111,2020_07,31/07/20,TRUE,17/03/20,85600,10793,12556.16522,27258.07,4118,5
111,2020_08,31/08/20,TRUE,17/03/20,85600,28176.07,21183.36619,10077.8,27258.07,6
111,2020_09,30/09/20,TRUE,17/03/20,85600,33411.8,39661.54619,41618.31,10077.8,7
112,2020_03,31/03/20,TRUE,17/03/20,50000,0,1140.592727,10166.52,0,1
112,2020_04,30/04/20,TRUE,17/03/20,50000,10166.52,28107.818,33800.16,0,2
112,2020_05,29/05/20,TRUE,17/03/20,50000,33800.16,27302.94421,23321.03,11302.97,3
112,2020_06,30/06/20,TRUE,17/03/20,50000,23321.03,18797.84364,9737.11,14321.03,4
112,2020_07,31/07/20,TRUE,17/03/20,50000,9916.51,36865.81174,36314.04,9737.11,5
112,2020_08,31/08/20,TRUE,17/03/20,50000,36314.04,44705.78667,51675.72,8000,6
112,2020_09,30/09/20,TRUE,17/03/20,50000,51675.72,39121.60857,1417.98,51675.72,7
113,2020_03,31/03/20,TRUE,17/03/20,50000,0,0,0,,1
113,2020_04,30/04/20,TRUE,17/03/20,50000,0,0,0,,2
113,2020_05,29/05/20,TRUE,17/03/20,50000,0,0,0,,3
113,2020_06,30/06/20,TRUE,17/03/20,50000,0,0,0,,4
113,2020_07,31/07/20,TRUE,17/03/20,50000,0,0,0,,5
113,2020_08,31/08/20,TRUE,17/03/20,50000,0,30305.3081,45924.05,0,6
113,2020_09,30/09/20,TRUE,17/03/20,50000,45924.05,44860.45905,43588.64,4000,7
114,2020_03,31/03/20,TRUE,17/03/20,278000,0,1400.12,11512.32,0,1
114,2020_04,30/04/20,TRUE,17/03/20,195000,11512.32,47907.4395,56096.47,11450,2
114,2020_05,29/05/20,TRUE,17/03/20,195000,56096.47,78408.28,101450.07,10415,3
114,2020_06,30/06/20,TRUE,17/03/20,195000,101920.07,121353.9805,122390.56,16900,4
114,2020_07,31/07/20,TRUE,17/03/20,195000,122390.56,138036.8752,146629.36,12400,5
114,2020_08,31/08/20,TRUE,17/03/20,195000,147776.43,182151.3043,198541.59,43265.73,6
114,2020_09,30/09/20,TRUE,17/03/20,195000,198541.59,188608.7986,202324.29,70000,7
115,2020_03,31/03/20,TRUE,17/03/20,104400,0,0,0,,1
115,2020_04,30/04/20,TRUE,17/03/20,104400,0,16263,18070,0,2
115,2020_05,29/05/20,TRUE,17/03/20,104400,18070,13043.04105,10557.78,8000,3
115,2020_06,30/06/20,TRUE,17/03/20,104400,10557.78,5278.89,0,10557.78,4
115,2020_07,31/07/20,TRUE,17/03/20,104400,0,16498.69565,18070,0,5
115,2020_08,31/08/20,TRUE,17/03/20,104400,18070,12521.41571,9549.73,9000,6
115,2020_09,30/09/20,TRUE,17/03/20,104400,9549.73,3637.992381,0,9549.73,7
116,2020_03,31/03/20,TRUE,17/03/20,254400,0,0,0,,1
116,2020_04,30/04/20,TRUE,17/03/20,178000,0,40405.408,57627.17,0,2
116,2020_05,29/05/20,TRUE,17/03/20,178000,58312.12,90757.69316,84940.14,25000,3
116,2020_06,30/06/20,TRUE,17/03/20,178000,84940.14,63449.44,0,104710.25,4
116,2020_07,31/07/20,TRUE,17/03/20,178000,0,59991.45652,100660.1,0,5
116,2020_08,31/08/20,TRUE,17/03/20,178000,100660.1,119923.4524,57449.97,100660.1,6
116,2020_09,30/09/20,TRUE,17/03/20,178000,57449.97,74108.76952,109743.06,7845.42,7
117,2020_03,31/03/20,TRUE,17/03/20,50000,0,0,0,,1
117,2020_04,30/04/20,TRUE,17/03/20,50000,0,615,4100,0,2
117,2020_05,29/05/20,TRUE,17/03/20,50000,10299,19587.86684,25554.03,4100,3
117,2020_06,30/06/20,TRUE,17/03/20,50000,23554.03,38054.64955,48662.7,7000,4
117,2020_07,31/07/20,TRUE,17/03/20,50000,48662.7,46784.54478,46624.82,5226,5
117,2020_08,31/08/20,TRUE,17/03/20,50000,47974.82,47318.52381,46771,4700,6
117,2020_09,30/09/20,TRUE,17/03/20,50000,46771,44488.18905,21235.65,29100,7
118,2020_03,31/03/20,TRUE,17/03/20,220000,0,0,0,,1
118,2020_04,30/04/20,TRUE,17/03/20,154000,0,90000,100000,0,2
118,2020_05,29/05/20,TRUE,17/03/20,154000,100000,99894.73684,4000,200000,3
118,2020_06,30/06/20,TRUE,17/03/20,154000,4000,24727.27273,100000,4000,4
118,2020_07,31/07/20,TRUE,17/03/20,154000,100000,100949.7883,135845.13,100000,5
118,2020_08,31/08/20,TRUE,17/03/20,154000,135845.13,118973.8714,150000,135845.13,6
118,2020_09,30/09/20,TRUE,17/03/20,154000,150000,142857.1429,150000,150000,7
119,2020_03,31/03/20,TRUE,17/03/20,121600,0,0,0,,1
119,2020_04,30/04/20,TRUE,17/03/20,121600,10,66151.1875,82262.41,0,2
119,2020_05,29/05/20,TRUE,17/03/20,121600,99517.54,107848.1805,121801.05,5500,3
119,2020_06,30/06/20,TRUE,17/03/20,121600,121801.05,122014.5123,126497.22,0,4
119,2020_07,31/07/20,TRUE,17/03/20,121600,126497.22,126691.7904,130972.34,0,5
119,2020_08,31/08/20,TRUE,17/03/20,121600,130972.34,131189.7157,135537.23,0,6
119,2020_09,30/09/20,TRUE,17/03/20,121600,135537.23,115979.2433,117934.8,45500,7
120,2020_03,31/03/20,TRUE,17/03/20,50000,0,0,0,,1
120,2020_04,30/04/20,TRUE,17/03/20,50000,0,0,0,,2
120,2020_05,29/05/20,TRUE,17/03/20,50000,0,0,0,,3
120,2020_06,30/06/20,TRUE,17/03/20,50000,0,0,0,,4
120,2020_07,31/07/20,TRUE,17/03/20,50000,0,0,0,,5
120,2020_08,31/08/20,TRUE,17/03/20,50000,0,0,0,,6
120,2020_09,30/09/20,TRUE,17/03/20,50000,0,0,0,,7
121,2020_03,31/03/20,TRUE,17/03/20,110800,0,0,0,,1
121,2020_04,30/04/20,TRUE,17/03/20,88000,0,54609.776,91525.98,0,2
121,2020_05,29/05/20,TRUE,17/03/20,88000,91525.98,64791.90632,49197.03,42328.95,3
121,2020_06,30/06/20,TRUE,17/03/20,88000,51179.75,48985.91455,27513.88,24598.51,4
121,2020_07,31/07/20,TRUE,17/03/20,88000,27513.88,23825.09217,12278.28,47513.88,5
121,2020_08,31/08/20,TRUE,17/03/20,88000,12278.28,9941.792381,11.72,12290,6
121,2020_09,30/09/20,TRUE,17/03/20,88000,11.72,11.72,11.72,0,7
122,2020_03,31/03/20,TRUE,17/03/20,50000,0,0,0,,1
122,2020_04,30/04/20,TRUE,17/03/20,50000,0,0,0,,2
122,2020_05,29/05/20,TRUE,17/03/20,50000,0,0,0,,3
122,2020_06,30/06/20,TRUE,17/03/20,50000,0,0,0,,4
122,2020_07,31/07/20,TRUE,17/03/20,50000,0,0,0,,5
122,2020_08,31/08/20,TRUE,17/03/20,50000,0,1709.100952,0,5968.52,6
122,2020_09,30/09/20,TRUE,17/03/20,50000,0,5007.355714,23142.77,1265,7
123,2020_03,31/03/20,TRUE,17/03/20,30000,0,128.5454545,202,0,1
123,2020_04,30/04/20,TRUE,17/03/20,30000,202,70.7,0,202,2
123,2020_05,29/05/20,TRUE,17/03/20,30000,0,0,0,,3
123,2020_06,30/06/20,TRUE,17/03/20,30000,0,208.1818182,229,0,4
123,2020_07,31/07/20,TRUE,17/03/20,30000,229,89.60869565,0,229,5
123,2020_08,31/08/20,TRUE,17/03/20,30000,0,4.047619048,15,15,6
123,2020_09,30/09/20,TRUE,17/03/20,30000,15,16.9047619,20,5,7
124,2020_03,31/03/20,TRUE,17/03/20,200000,0,0,0,,1
124,2020_04,30/04/20,TRUE,17/03/20,200000,198000,198000,198000,0,2
124,2020_05,29/05/20,TRUE,17/03/20,200000,198000,198379.7779,205215.78,0,3
124,2020_06,30/06/20,TRUE,17/03/20,200000,205215.78,205595.6873,213573.74,0,4
124,2020_07,31/07/20,TRUE,17/03/20,200000,213573.74,213921.7352,221577.63,0,5
124,2020_08,31/08/20,TRUE,17/03/20,200000,221577.63,202098.5619,176517.2,52000,6
124,2020_09,30/09/20,TRUE,17/03/20,200000,176517.2,176828.5181,183054.88,0,7
125,2020_03,31/03/20,TRUE,17/03/20,62000,0,72.72727273,400,0,1
125,2020_04,30/04/20,TRUE,17/03/20,50000,400,22339.6945,51928.79,1000,2
125,2020_05,29/05/20,TRUE,17/03/20,50000,53161.79,57129.90947,61231.78,0,3
125,2020_06,30/06/20,TRUE,17/03/20,50000,61231.78,61337.68727,63561.74,0,4
125,2020_07,31/07/20,TRUE,17/03/20,50000,63561.74,63658.27783,65782.11,0,5
125,2020_08,31/08/20,TRUE,17/03/20,50000,65782.11,65889.96619,68047.09,0,6
125,2020_09,30/09/20,TRUE,17/03/20,50000,68047.09,68152.28857,70256.26,0,7
126,2020_03,31/03/20,TRUE,17/03/20,220000,0,1851.119091,20362.31,0,1
126,2020_04,30/04/20,TRUE,17/03/20,154000,20362.31,4072.462,0,20362.31,2
126,2020_05,29/05/20,TRUE,17/03/20,154000,0,54788.46053,87937.1,48730.1,3
126,2020_06,30/06/20,TRUE,17/03/20,154000,87937.1,83645.33727,150359.98,87937.1,4
126,2020_07,31/07/20,TRUE,17/03/20,154000,150359.98,142402.7813,149640.55,150405,5
126,2020_08,31/08/20,TRUE,17/03/20,154000,149640.55,126404.7833,145166.2,149640.55,6
126,2020_09,30/09/20,TRUE,17/03/20,154000,145166.2,128002.7667,151997.32,147166.2,7
127,2020_03,31/03/20,TRUE,17/03/20,215364.5,0,1100.909091,1730,0,1
127,2020_04,30/04/20,TRUE,17/03/20,215364.5,1730,2991.241,1709.05,6189.32,2
127,2020_05,29/05/20,TRUE,17/03/20,215364.5,14580.64,19420.82842,21304.34,10000,3
127,2020_06,30/06/20,TRUE,17/03/20,215364.5,21304.34,34353.44091,38446.22,20000,4
127,2020_07,31/07/20,TRUE,17/03/20,215364.5,38446.22,45250.99478,43427.69,10000,5
127,2020_08,31/08/20,TRUE,17/03/20,215364.5,43427.69,54192.04857,55003.28,15000,6
127,2020_09,30/09/20,TRUE,17/03/20,215364.5,63769.98,65400.31952,53118.75,20000,7
128,2020_03,31/03/20,TRUE,17/03/20,220000,0,0,0,,1
128,2020_04,30/04/20,TRUE,17/03/20,220000,0,0,0,0,2
128,2020_05,29/05/20,TRUE,17/03/20,220000,0,0,0,,3
128,2020_06,30/06/20,TRUE,17/03/20,220000,0,0,0,,4
128,2020_07,31/07/20,TRUE,17/03/20,220000,0,0,0,,5
128,2020_08,31/08/20,TRUE,17/03/20,220000,0,0,0,,6
128,2020_09,30/09/20,TRUE,17/03/20,220000,0,0,0,,7
129,2020_03,31/03/20,TRUE,17/03/20,160000,0,0,0,,1
129,2020_04,30/04/20,TRUE,17/03/20,112000,0,0,0,,2
129,2020_05,29/05/20,TRUE,17/03/20,112000,0,0,0,,3
129,2020_06,30/06/20,TRUE,17/03/20,112000,0,0,0,,4
129,2020_07,31/07/20,TRUE,17/03/20,112000,0,0,0,,5
129,2020_08,31/08/20,TRUE,17/03/20,112000,0,0,0,,6
129,2020_09,30/09/20,TRUE,17/03/20,112000,0,0,0,,7
130,2020_03,31/03/20,TRUE,17/03/20,127600,0,0,0,,1
130,2020_04,30/04/20,TRUE,17/03/20,127600,0,0,0,,2
130,2020_05,29/05/20,TRUE,17/03/20,127600,0,359.7368421,1708.75,0,3
130,2020_06,30/06/20,TRUE,17/03/20,127600,1708.75,75437.41591,101479.4,44492.75,4
130,2020_07,31/07/20,TRUE,17/03/20,127600,101479.4,115899.9778,120516.04,12000,5
130,2020_08,31/08/20,TRUE,17/03/20,127600,120516.04,110498.3695,97041.84,26259.36,6
130,2020_09,30/09/20,TRUE,17/03/20,127600,97041.84,95219.87,123050.08,8400.68,7
131,2020_03,31/03/20,TRUE,17/03/20,50000,0,1035.090909,1798,0,1
131,2020_04,30/04/20,TRUE,17/03/20,50000,1798,2163.785,2509.47,800,2
131,2020_05,29/05/20,TRUE,17/03/20,50000,2509.47,2909.785789,2767.47,902,3
131,2020_06,30/06/20,TRUE,17/03/20,50000,2767.47,2177.606364,2310.47,1565,4
131,2020_07,31/07/20,TRUE,17/03/20,50000,2310.47,6248.210435,21754.25,500,5
131,2020_08,31/08/20,TRUE,17/03/20,50000,22621.88,41447.90286,49610.25,1310,6
131,2020_09,30/09/20,TRUE,17/03/20,50000,49610.25,51071.77905,52846.6,0,7
132,2020_03,31/03/20,TRUE,17/03/20,50000,0,0,0,,1
132,2020_04,30/04/20,TRUE,17/03/20,50000,0,0,0,,2
132,2020_05,29/05/20,TRUE,17/03/20,50000,0,3763.640526,19505,0,3
132,2020_06,30/06/20,TRUE,17/03/20,50000,19505,26312.69545,32399.38,11000,4
132,2020_07,31/07/20,TRUE,17/03/20,50000,32399.38,31837.13652,32360.61,6000,5
132,2020_08,31/08/20,TRUE,17/03/20,50000,34820.72,27313.54905,52329.92,32361,6
132,2020_09,30/09/20,TRUE,17/03/20,50000,52461.93,52507.49905,50350.99,4800,7
133,2020_03,31/03/20,TRUE,18/03/20,104800,0,0,0,,1
133,2020_04,30/04/20,TRUE,18/03/20,104800,0,610.214,795.08,0,2
133,2020_05,29/05/20,TRUE,18/03/20,104800,795.08,2643.151579,17579.76,795.08,3
133,2020_06,30/06/20,TRUE,18/03/20,104800,17599.76,15902.28727,1623.68,35159.52,4
133,2020_07,31/07/20,TRUE,18/03/20,104800,1623.68,30748.31304,45633.72,0,5
133,2020_08,31/08/20,TRUE,18/03/20,104800,0,51224.48952,67712.13,45633.72,6
133,2020_09,30/09/20,TRUE,18/03/20,104800,67712.13,73038.41619,77763.14,0,7
134,2020_03,31/03/20,TRUE,18/03/20,50000,0,2671.3,4441,0,1
134,2020_04,30/04/20,TRUE,18/03/20,50000,4441,13522.615,27901.39,5000,2
134,2020_05,29/05/20,TRUE,18/03/20,50000,31890.49,29042.61421,17921.88,28000,3
134,2020_06,30/06/20,TRUE,18/03/20,50000,19911.88,28611.62864,48081.05,19000,4
134,2020_07,31/07/20,TRUE,18/03/20,50000,48081.05,43522.85,39203.19,14000,5
134,2020_08,31/08/20,TRUE,18/03/20,50000,39541.19,38853.12048,44668.12,10000,6
134,2020_09,30/09/20,TRUE,18/03/20,50000,44668.12,35896.88,47757.7,30000,7
135,2020_03,31/03/20,TRUE,18/03/20,119200,0,1405.47,7512.55,0,1
135,2020_04,30/04/20,TRUE,18/03/20,119200,15837.23,39014.7145,42747.67,7962.6,2
135,2020_05,29/05/20,TRUE,18/03/20,119200,48673.47,58363.51368,69250.98,12030,3
135,2020_06,30/06/20,TRUE,18/03/20,119200,70232.66,76771.645,84122.51,6760,4
135,2020_07,31/07/20,TRUE,18/03/20,119200,86698.01,100489.6939,115780.74,8400,5
135,2020_08,31/08/20,TRUE,18/03/20,119200,121260.81,119076.1233,122513.33,11700,6
135,2020_09,30/09/20,TRUE,18/03/20,119200,122513.33,122722.961,126915.58,0,7
136,2020_03,31/03/20,TRUE,18/03/20,149066.67,0,6734.59,31354.14,0,1
136,2020_04,30/04/20,TRUE,18/03/20,104000,31354.14,46382.0645,64353.18,2200,2
136,2020_05,29/05/20,TRUE,18/03/20,104000,88690.08,96200.98684,106363.07,4225.46,3
136,2020_06,30/06/20,TRUE,18/03/20,104000,108875.09,113158.7891,116817.51,0,4
136,2020_07,31/07/20,TRUE,18/03/20,104000,116817.51,113933.637,116834.35,6131.95,5
136,2020_08,31/08/20,TRUE,18/03/20,104000,116834.35,116988.8529,120078.91,0,6
136,2020_09,30/09/20,TRUE,18/03/20,104000,120078.91,120238.241,123424.86,0,7
137,2020_03,31/03/20,TRUE,18/03/20,50000,0,0,0,,1
137,2020_04,30/04/20,TRUE,18/03/20,50000,0,0,0,,2
137,2020_05,29/05/20,TRUE,18/03/20,50000,0,0,0,,3
137,2020_06,30/06/20,TRUE,18/03/20,50000,0,0,0,,4
137,2020_07,31/07/20,TRUE,18/03/20,50000,0,0,0,,5
137,2020_08,31/08/20,TRUE,18/03/20,50000,0,0,0,,6
137,2020_09,30/09/20,TRUE,18/03/20,50000,0,0,0,,7
138,2020_03,31/03/20,TRUE,18/03/20,220000,0,0,0,,1
138,2020_04,30/04/20,TRUE,18/03/20,220000,0,1111.338,2824.2,3031.58,2
138,2020_05,29/05/20,TRUE,18/03/20,220000,3968.2,1879.673684,0,6968.2,3
138,2020_06,30/06/20,TRUE,18/03/20,220000,0,90.54545455,996,0,4
138,2020_07,31/07/20,TRUE,18/03/20,220000,996,15738.41087,36391.33,10996,5
138,2020_08,31/08/20,TRUE,18/03/20,220000,36391.33,29300.48048,24433.69,14180.9,6
138,2020_09,30/09/20,TRUE,18/03/20,220000,24433.69,21487.58905,40169.01,9855,7
139,2020_03,31/03/20,TRUE,18/03/20,50000,0,2611.2,3264,0,1
139,2020_04,30/04/20,TRUE,18/03/20,50000,3264,3270.1595,3387.19,0,2
139,2020_05,29/05/20,TRUE,18/03/20,50000,3387.19,2674.097368,0,3387.19,3
139,2020_06,30/06/20,TRUE,18/03/20,50000,0,0,0,,4
139,2020_07,31/07/20,TRUE,18/03/20,50000,0,0,0,,5
139,2020_08,31/08/20,TRUE,18/03/20,50000,0,0,0,,6
139,2020_09,30/09/20,TRUE,18/03/20,50000,0,0,0,,7
140,2020_03,31/03/20,TRUE,18/03/20,240000,0,0,0,,1
140,2020_04,30/04/20,TRUE,18/03/20,240000,0,0,0,,2
140,2020_05,29/05/20,TRUE,18/03/20,240000,0,30514.27263,42602.27,0,3
140,2020_06,30/06/20,TRUE,18/03/20,240000,42602.27,69135.13909,98736.59,7000,4
140,2020_07,31/07/20,TRUE,18/03/20,240000,98736.59,186241.3917,208175.31,11000,5
140,2020_08,31/08/20,TRUE,18/03/20,240000,208175.31,208542.7538,215891.63,0,6
140,2020_09,30/09/20,TRUE,18/03/20,240000,215891.63,216272.151,223882.57,0,7
141,2020_03,31/03/20,TRUE,18/03/20,74000,0,0,0,,1
141,2020_04,30/04/20,TRUE,18/03/20,74000,0,4299.3,5058,0,2
141,2020_05,29/05/20,TRUE,18/03/20,74000,5058,4443.094737,2137.2,10116,3
141,2020_06,30/06/20,TRUE,18/03/20,74000,15161.8,15161.8,15161.8,0,4
141,2020_07,31/07/20,TRUE,18/03/20,74000,15161.8,18351.62043,17000.67,5000,5
141,2020_08,31/08/20,TRUE,18/03/20,74000,17000.67,15694.66619,14074.59,3500,6
141,2020_09,30/09/20,TRUE,18/03/20,74000,14074.59,16488.7319,18205.57,3000,7
142,2020_03,31/03/20,TRUE,18/03/20,67200,0,12263.256,37517.78,0,1
142,2020_04,30/04/20,TRUE,18/03/20,67200,37517.78,39621.531,45329.38,0,2
142,2020_05,29/05/20,TRUE,18/03/20,67200,45329.38,48372.51842,54488.8,6800,3
142,2020_06,30/06/20,TRUE,18/03/20,67200,56679.04,58040.90364,56856.28,6000,4
142,2020_07,31/07/20,TRUE,18/03/20,67200,56856.28,59092.31348,57058.7,6000,5
142,2020_08,31/08/20,TRUE,18/03/20,67200,57058.7,56946.36048,53369.57,6000,6
142,2020_09,30/09/20,TRUE,18/03/20,67200,53369.57,56822.72476,61585.05,0,7
143,2020_03,31/03/20,TRUE,18/03/20,97200,0,0,0,,1
143,2020_04,30/04/20,TRUE,18/03/20,97200,0,0,0,,2
143,2020_05,29/05/20,TRUE,18/03/20,97200,0,0,0,,3
143,2020_06,30/06/20,TRUE,18/03/20,97200,0,564.3772727,1241.63,0,4
143,2020_07,31/07/20,TRUE,18/03/20,97200,1241.63,6784.701304,17412.33,1844.87,5
143,2020_08,31/08/20,TRUE,18/03/20,97200,17412.33,14786.68476,20912.5,9412.33,6
143,2020_09,30/09/20,TRUE,18/03/20,97200,7912.5,65220.58667,50139.68,13530.16,7
144,2020_03,31/03/20,TRUE,18/03/20,126000,0,3071.4,15357,0,1
144,2020_04,30/04/20,TRUE,18/03/20,88000,15357,18546.947,20165.84,0,2
144,2020_05,29/05/20,TRUE,18/03/20,88000,20165.84,19636.91842,17266.33,3575,3
144,2020_06,30/06/20,TRUE,18/03/20,88000,15466.33,16645.68455,30015.35,1800,4
144,2020_07,31/07/20,TRUE,18/03/20,88000,34055.22,53588.98348,92324.59,4000,5
144,2020_08,31/08/20,TRUE,18/03/20,88000,92324.59,93869.26,92391.71,8000,6
144,2020_09,30/09/20,TRUE,18/03/20,88000,92391.71,92548.66,95687.66,0,7
145,2020_03,31/03/20,TRUE,18/03/20,224000,0,0,0,,1
145,2020_04,30/04/20,TRUE,18/03/20,224000,0,0,0,,2
145,2020_05,29/05/20,TRUE,18/03/20,224000,0,0,0,,3
145,2020_06,30/06/20,TRUE,18/03/20,224000,0,0,0,,4
145,2020_07,31/07/20,TRUE,18/03/20,224000,0,0,0,,5
145,2020_08,31/08/20,TRUE,18/03/20,224000,0,116893.4348,147463.89,0,6
145,2020_09,30/09/20,TRUE,18/03/20,224000,147463.89,84928.97571,22787.19,147537.6,7
146,2020_03,31/03/20,TRUE,18/03/20,160000,0,5109.6,8516,0,1
146,2020_04,30/04/20,TRUE,18/03/20,112000,8516,11233.265,12495.52,8516,2
146,2020_05,29/05/20,TRUE,18/03/20,112000,14872.3,18222.19579,13132,12495.52,3
146,2020_06,30/06/20,TRUE,18/03/20,112000,13132,15519.80364,16862.23,13132,4
146,2020_07,31/07/20,TRUE,18/03/20,112000,17021.23,37708.43435,68723.03,16862.23,5
146,2020_08,31/08/20,TRUE,18/03/20,112000,38874.88,63652.28857,80649.07,25952,6
146,2020_09,30/09/20,TRUE,18/03/20,112000,81149.07,76979.95571,44203.05,93826.38,7
147,2020_03,31/03/20,TRUE,19/03/20,220000,0,0,0,,1
147,2020_04,30/04/20,TRUE,19/03/20,220000,0,0,0,,2
147,2020_05,29/05/20,TRUE,19/03/20,220000,0,26338.23947,33361.77,0,3
147,2020_06,30/06/20,TRUE,19/03/20,220000,57386.87,50242.81727,29250.1,33361.77,4
147,2020_07,31/07/20,TRUE,19/03/20,220000,29250.1,72208.85652,84571.07,29250.1,5
147,2020_08,31/08/20,TRUE,19/03/20,220000,84571.07,80521.84714,53306.58,68554.33,6
147,2020_09,30/09/20,TRUE,19/03/20,220000,57506.58,66389.9819,71079.43,0,7
148,2020_03,31/03/20,TRUE,19/03/20,220000,0,9211.701111,12321.33,0,1
148,2020_04,30/04/20,TRUE,19/03/20,154000,12321.33,14704.4505,19745.78,0,2
148,2020_05,29/05/20,TRUE,19/03/20,154000,27841.71,28370.20421,24869.96,4500,3
148,2020_06,30/06/20,TRUE,19/03/20,154000,24869.96,25262.57773,29970.61,0,4
148,2020_07,31/07/20,TRUE,19/03/20,154000,31114.22,28417.90652,27680.24,5500,5
148,2020_08,31/08/20,TRUE,19/03/20,154000,27680.24,25477.39143,29281.93,10000,6
